,Chromosome,Start,End,Threshold,Sequence_id
3960,chr1,28752,28764,50,KP886809.1
3961,chr1,29570,29588,50,KP886809.1
3962,chr1,585,601,150,KP886809.1
3963,chr1,874,894,150,KP886809.1
3964,chr1,1151,1169,150,KP886809.1
3965,chr1,1255,1267,150,KP886809.1
3966,chr1,1900,1921,150,KP886809.1
3967,chr1,3411,3423,150,KP886809.1
3968,chr1,3681,3702,150,KP886809.1
3969,chr1,4571,4589,150,KP886809.1
3970,chr1,5547,5565,150,KP886809.1
3971,chr1,7440,7460,150,KP886809.1
3972,chr1,7690,7702,150,KP886809.1
3973,chr1,10486,10506,150,KP886809.1
3974,chr1,12339,12359,150,KP886809.1
3975,chr1,13084,13100,150,KP886809.1
3976,chr1,13883,13897,150,KP886809.1
3977,chr1,13903,13919,150,KP886809.1
3978,chr1,15335,15355,150,KP886809.1
3979,chr1,17160,17190,150,KP886809.1
3980,chr1,18210,18226,150,KP886809.1
3981,chr1,18760,18779,150,KP886809.1
3982,chr1,20414,20428,150,KP886809.1
3983,chr1,21877,21895,150,KP886809.1
3984,chr1,22510,22524,150,KP886809.1
3985,chr1,22869,22881,150,KP886809.1
3986,chr1,24054,24070,150,KP886809.1
3987,chr1,26184,26204,150,KP886809.1
3988,chr1,26903,26915,150,KP886809.1
3989,chr1,589,601,300,KP886809.1
3990,chr1,876,890,300,KP886809.1
3991,chr1,1155,1167,300,KP886809.1
3992,chr1,1901,1920,300,KP886809.1
3993,chr1,3411,3423,300,KP886809.1
3994,chr1,3681,3701,300,KP886809.1
3995,chr1,5547,5563,300,KP886809.1
3996,chr1,7442,7460,300,KP886809.1
3997,chr1,10488,10506,300,KP886809.1
3998,chr1,12343,12359,300,KP886809.1
3999,chr1,13903,13919,300,KP886809.1
4000,chr1,15335,15355,300,KP886809.1
4001,chr1,17162,17190,300,KP886809.1
4002,chr1,18760,18778,300,KP886809.1
4003,chr1,22869,22881,300,KP886809.1
4004,chr1,26184,26204,300,KP886809.1
4005,chr1,107,125,50,KT444582.1
4006,chr1,236,252,50,KT444582.1
4007,chr1,294,310,50,KT444582.1
4008,chr1,337,353,50,KT444582.1
4009,chr1,383,400,50,KT444582.1
4010,chr1,584,604,50,KT444582.1
4011,chr1,873,896,50,KT444582.1
4012,chr1,1150,1172,50,KT444582.1
4013,chr1,1252,1269,50,KT444582.1
4014,chr1,1515,1533,50,KT444582.1
4015,chr1,1900,1923,50,KT444582.1
4016,chr1,2421,2433,50,KT444582.1
4017,chr1,2558,2578,50,KT444582.1
4018,chr1,3098,3120,50,KT444582.1
4019,chr1,3319,3333,50,KT444582.1
4020,chr1,3412,3424,50,KT444582.1
4021,chr1,3680,3704,50,KT444582.1
4022,chr1,4569,4594,50,KT444582.1
4023,chr1,5293,5311,50,KT444582.1
4024,chr1,5327,5343,50,KT444582.1
4025,chr1,5546,5570,50,KT444582.1
4026,chr1,5652,5672,50,KT444582.1
4027,chr1,7440,7463,50,KT444582.1
4028,chr1,7681,7703,50,KT444582.1
4029,chr1,8255,8275,50,KT444582.1
4030,chr1,9154,9166,50,KT444582.1
4031,chr1,9303,9315,50,KT444582.1
4032,chr1,10487,10507,50,KT444582.1
4033,chr1,10770,10782,50,KT444582.1
4034,chr1,11056,11070,50,KT444582.1
4035,chr1,11083,11103,50,KT444582.1
4036,chr1,11470,11484,50,KT444582.1
4037,chr1,11792,11806,50,KT444582.1
4038,chr1,11955,11967,50,KT444582.1
4039,chr1,12340,12362,50,KT444582.1
4040,chr1,12456,12481,50,KT444582.1
4041,chr1,12645,12665,50,KT444582.1
4042,chr1,13083,13105,50,KT444582.1
4043,chr1,13368,13389,50,KT444582.1
4044,chr1,13431,13450,50,KT444582.1
4045,chr1,13881,13899,50,KT444582.1
4046,chr1,13902,13923,50,KT444582.1
4047,chr1,14501,14519,50,KT444582.1
4048,chr1,15336,15358,50,KT444582.1
4049,chr1,15518,15536,50,KT444582.1
4050,chr1,15603,15622,50,KT444582.1
4051,chr1,15843,15860,50,KT444582.1
4052,chr1,15880,15894,50,KT444582.1
4053,chr1,16136,16164,50,KT444582.1
4054,chr1,16213,16228,50,KT444582.1
4055,chr1,16873,16885,50,KT444582.1
4056,chr1,17161,17192,50,KT444582.1
4057,chr1,17385,17403,50,KT444582.1
4058,chr1,18030,18048,50,KT444582.1
4059,chr1,18185,18203,50,KT444582.1
4060,chr1,18209,18231,50,KT444582.1
4061,chr1,18525,18537,50,KT444582.1
4062,chr1,18753,18779,50,KT444582.1
4063,chr1,18827,18843,50,KT444582.1
4064,chr1,20415,20429,50,KT444582.1
4065,chr1,20853,20871,50,KT444582.1
4066,chr1,21925,21941,50,KT444582.1
4067,chr1,23345,23360,50,KT444582.1
4068,chr1,23760,23780,50,KT444582.1
4069,chr1,23980,24001,50,KT444582.1
4070,chr1,24630,24644,50,KT444582.1
4071,chr1,25166,25186,50,KT444582.1
4072,chr1,25706,25729,50,KT444582.1
4073,chr1,26073,26091,50,KT444582.1
4074,chr1,26224,26247,50,KT444582.1
4075,chr1,26287,26307,50,KT444582.1
4076,chr1,26700,26716,50,KT444582.1
4077,chr1,26832,26857,50,KT444582.1
4078,chr1,26945,26961,50,KT444582.1
4079,chr1,27533,27545,50,KT444582.1
4080,chr1,28341,28357,50,KT444582.1
4081,chr1,29118,29137,50,KT444582.1
4082,chr1,29335,29347,50,KT444582.1
4083,chr1,30153,30171,50,KT444582.1
4084,chr1,107,123,150,KT444582.1
4085,chr1,586,602,150,KT444582.1
4086,chr1,873,895,150,KT444582.1
4087,chr1,1152,1170,150,KT444582.1
4088,chr1,1256,1268,150,KT444582.1
4089,chr1,1901,1922,150,KT444582.1
4090,chr1,3100,3118,150,KT444582.1
4091,chr1,3682,3703,150,KT444582.1
4092,chr1,4571,4593,150,KT444582.1
4093,chr1,5548,5566,150,KT444582.1
4094,chr1,7441,7461,150,KT444582.1
4095,chr1,7691,7703,150,KT444582.1
4096,chr1,12340,12360,150,KT444582.1
4097,chr1,12461,12479,150,KT444582.1
4098,chr1,13085,13101,150,KT444582.1
4099,chr1,13432,13448,150,KT444582.1
4100,chr1,13884,13898,150,KT444582.1
4101,chr1,13904,13920,150,KT444582.1
4102,chr1,14503,14519,150,KT444582.1
4103,chr1,15336,15356,150,KT444582.1
4104,chr1,15604,15622,150,KT444582.1
4105,chr1,17163,17191,150,KT444582.1
4106,chr1,18211,18227,150,KT444582.1
4107,chr1,18765,18779,150,KT444582.1
4108,chr1,23348,23360,150,KT444582.1
4109,chr1,25714,25726,150,KT444582.1
4110,chr1,26227,26247,150,KT444582.1
4111,chr1,26834,26848,150,KT444582.1
4112,chr1,26949,26961,150,KT444582.1
4113,chr1,590,602,300,KT444582.1
4114,chr1,873,895,300,KT444582.1
4115,chr1,1152,1170,300,KT444582.1
4116,chr1,1902,1921,300,KT444582.1
4117,chr1,3100,3118,300,KT444582.1
4118,chr1,3682,3702,300,KT444582.1
4119,chr1,5548,5564,300,KT444582.1
4120,chr1,7443,7461,300,KT444582.1
4121,chr1,12344,12360,300,KT444582.1
4122,chr1,12463,12479,300,KT444582.1
4123,chr1,13085,13101,300,KT444582.1
4124,chr1,13904,13920,300,KT444582.1
4125,chr1,15340,15356,300,KT444582.1
4126,chr1,17163,17191,300,KT444582.1
4127,chr1,23348,23360,300,KT444582.1
4128,chr1,26227,26247,300,KT444582.1
4129,chr1,107,123,50,KU182964.1
4130,chr1,232,248,50,KU182964.1
4131,chr1,290,306,50,KU182964.1
4132,chr1,384,396,50,KU182964.1
4133,chr1,580,600,50,KU182964.1
4134,chr1,869,891,50,KU182964.1
4135,chr1,1148,1166,50,KU182964.1
4136,chr1,1250,1264,50,KU182964.1
4137,chr1,1511,1529,50,KU182964.1
4138,chr1,2802,2814,50,KU182964.1
4139,chr1,3008,3028,50,KU182964.1
4140,chr1,3399,3411,50,KU182964.1
4141,chr1,3520,3536,50,KU182964.1
4142,chr1,3685,3705,50,KU182964.1
4143,chr1,4552,4579,50,KU182964.1
4144,chr1,4688,4707,50,KU182964.1
4145,chr1,4910,4924,50,KU182964.1
4146,chr1,5242,5262,50,KU182964.1
4147,chr1,5302,5324,50,KU182964.1
4148,chr1,5529,5551,50,KU182964.1
4149,chr1,6073,6089,50,KU182964.1
4150,chr1,6812,6832,50,KU182964.1
4151,chr1,6846,6860,50,KU182964.1
4152,chr1,8792,8813,50,KU182964.1
4153,chr1,9889,9911,50,KU182964.1
4154,chr1,9963,9981,50,KU182964.1
4155,chr1,10172,10184,50,KU182964.1
4156,chr1,10711,10729,50,KU182964.1
4157,chr1,11251,11276,50,KU182964.1
4158,chr1,11742,11762,50,KU182964.1
4159,chr1,12345,12359,50,KU182964.1
4160,chr1,12483,12507,50,KU182964.1
4161,chr1,12770,12788,50,KU182964.1
4162,chr1,12833,12852,50,KU182964.1
4163,chr1,13279,13302,50,KU182964.1
4164,chr1,13304,13326,50,KU182964.1
4165,chr1,13349,13373,50,KU182964.1
4166,chr1,13903,13921,50,KU182964.1
4167,chr1,14349,14369,50,KU182964.1
4168,chr1,14738,14760,50,KU182964.1
4169,chr1,14773,14785,50,KU182964.1
4170,chr1,15249,15261,50,KU182964.1
4171,chr1,15282,15296,50,KU182964.1
4172,chr1,15536,15560,50,KU182964.1
4173,chr1,15569,15589,50,KU182964.1
4174,chr1,15609,15634,50,KU182964.1
4175,chr1,15849,15867,50,KU182964.1
4176,chr1,16271,16287,50,KU182964.1
4177,chr1,16563,16593,50,KU182964.1
4178,chr1,16782,16803,50,KU182964.1
4179,chr1,16839,16853,50,KU182964.1
4180,chr1,17611,17633,50,KU182964.1
4181,chr1,18001,18019,50,KU182964.1
4182,chr1,18229,18245,50,KU182964.1
4183,chr1,19224,19240,50,KU182964.1
4184,chr1,19417,19437,50,KU182964.1
4185,chr1,19716,19732,50,KU182964.1
4186,chr1,20196,20214,50,KU182964.1
4187,chr1,21743,21763,50,KU182964.1
4188,chr1,21820,21842,50,KU182964.1
4189,chr1,21848,21864,50,KU182964.1
4190,chr1,21896,21914,50,KU182964.1
4191,chr1,22026,22044,50,KU182964.1
4192,chr1,22511,22531,50,KU182964.1
4193,chr1,23259,23275,50,KU182964.1
4194,chr1,23442,23460,50,KU182964.1
4195,chr1,24513,24531,50,KU182964.1
4196,chr1,25418,25436,50,KU182964.1
4197,chr1,25569,25592,50,KU182964.1
4198,chr1,25630,25652,50,KU182964.1
4199,chr1,26045,26061,50,KU182964.1
4200,chr1,26290,26306,50,KU182964.1
4201,chr1,27253,27265,50,KU182964.1
4202,chr1,27586,27604,50,KU182964.1
4203,chr1,27802,27814,50,KU182964.1
4204,chr1,28617,28635,50,KU182964.1
4205,chr1,582,598,150,KU182964.1
4206,chr1,871,891,150,KU182964.1
4207,chr1,1148,1166,150,KU182964.1
4208,chr1,3014,3028,150,KU182964.1
4209,chr1,4695,4707,150,KU182964.1
4210,chr1,5244,5262,150,KU182964.1
4211,chr1,5304,5320,150,KU182964.1
4212,chr1,5533,5547,150,KU182964.1
4213,chr1,12485,12507,150,KU182964.1
4214,chr1,12834,12850,150,KU182964.1
4215,chr1,13283,13301,150,KU182964.1
4216,chr1,13306,13326,150,KU182964.1
4217,chr1,13349,13365,150,KU182964.1
4218,chr1,13905,13921,150,KU182964.1
4219,chr1,14738,14758,150,KU182964.1
4220,chr1,15610,15631,150,KU182964.1
4221,chr1,16565,16593,150,KU182964.1
4222,chr1,16787,16799,150,KU182964.1
4223,chr1,17613,17629,150,KU182964.1
4224,chr1,21824,21842,150,KU182964.1
4225,chr1,25572,25592,150,KU182964.1
4226,chr1,26294,26306,150,KU182964.1
4227,chr1,586,598,300,KU182964.1
4228,chr1,873,887,300,KU182964.1
4229,chr1,1152,1164,300,KU182964.1
4230,chr1,5248,5262,300,KU182964.1
4231,chr1,5308,5320,300,KU182964.1
4232,chr1,12485,12507,300,KU182964.1
4233,chr1,13284,13301,300,KU182964.1
4234,chr1,13308,13326,300,KU182964.1
4235,chr1,13353,13365,300,KU182964.1
4236,chr1,14742,14758,300,KU182964.1
4237,chr1,15611,15631,300,KU182964.1
4238,chr1,16566,16593,300,KU182964.1
4239,chr1,25572,25592,300,KU182964.1
4240,chr1,231,247,50,KY352407.1
4241,chr1,577,599,50,KY352407.1
4242,chr1,953,969,50,KY352407.1
4243,chr1,1199,1213,50,KY352407.1
4244,chr1,1514,1526,50,KY352407.1
4245,chr1,1849,1865,50,KY352407.1
4246,chr1,1897,1917,50,KY352407.1
4247,chr1,2409,2436,50,KY352407.1
4248,chr1,3011,3027,50,KY352407.1
4249,chr1,3371,3383,50,KY352407.1
4250,chr1,3481,3501,50,KY352407.1
4251,chr1,4850,4870,50,KY352407.1
4252,chr1,5219,5237,50,KY352407.1
4253,chr1,5472,5492,50,KY352407.1
4254,chr1,5581,5599,50,KY352407.1
4255,chr1,6749,6761,50,KY352407.1
4256,chr1,7520,7541,50,KY352407.1
4257,chr1,7896,7912,50,KY352407.1
4258,chr1,8184,8197,50,KY352407.1
4259,chr1,8770,8790,50,KY352407.1
4260,chr1,9078,9097,50,KY352407.1
4261,chr1,10412,10433,50,KY352407.1
4262,chr1,10695,10711,50,KY352407.1
4263,chr1,10976,11001,50,KY352407.1
4264,chr1,11877,11893,50,KY352407.1
4265,chr1,12266,12286,50,KY352407.1
4266,chr1,12579,12591,50,KY352407.1
4267,chr1,12869,12883,50,KY352407.1
4268,chr1,13007,13038,50,KY352407.1
4269,chr1,13807,13825,50,KY352407.1
4270,chr1,13828,13849,50,KY352407.1
4271,chr1,13873,13893,50,KY352407.1
4272,chr1,13898,13916,50,KY352407.1
4273,chr1,14433,14447,50,KY352407.1
4274,chr1,15266,15279,50,KY352407.1
4275,chr1,15806,15820,50,KY352407.1
4276,chr1,16068,16084,50,KY352407.1
4277,chr1,16091,16114,50,KY352407.1
4278,chr1,16984,17009,50,KY352407.1
4279,chr1,17087,17117,50,KY352407.1
4280,chr1,17306,17327,50,KY352407.1
4281,chr1,17587,17606,50,KY352407.1
4282,chr1,17675,17688,50,KY352407.1
4283,chr1,18133,18157,50,KY352407.1
4284,chr1,18371,18391,50,KY352407.1
4285,chr1,21910,21928,50,KY352407.1
4286,chr1,22565,22585,50,KY352407.1
4287,chr1,22620,22641,50,KY352407.1
4288,chr1,23275,23297,50,KY352407.1
4289,chr1,24668,24680,50,KY352407.1
4290,chr1,25634,25657,50,KY352407.1
4291,chr1,25987,26005,50,KY352407.1
4292,chr1,26137,26160,50,KY352407.1
4293,chr1,26526,26544,50,KY352407.1
4294,chr1,26605,26626,50,KY352407.1
4295,chr1,26855,26871,50,KY352407.1
4296,chr1,27291,27309,50,KY352407.1
4297,chr1,27392,27426,50,KY352407.1
4298,chr1,27690,27702,50,KY352407.1
4299,chr1,28092,28114,50,KY352407.1
4300,chr1,29124,29142,50,KY352407.1
4301,chr1,581,597,150,KY352407.1
4302,chr1,2411,2436,150,KY352407.1
4303,chr1,3371,3383,150,KY352407.1
4304,chr1,5474,5492,150,KY352407.1
4305,chr1,7520,7536,150,KY352407.1
4306,chr1,9079,9095,150,KY352407.1
4307,chr1,10413,10433,150,KY352407.1
4308,chr1,10980,10997,150,KY352407.1
4309,chr1,13009,13034,150,KY352407.1
4310,chr1,13810,13824,150,KY352407.1
4311,chr1,13828,13849,150,KY352407.1
4312,chr1,16093,16112,150,KY352407.1
4313,chr1,16985,17008,150,KY352407.1
4314,chr1,17089,17116,150,KY352407.1
4315,chr1,18134,18155,150,KY352407.1
4316,chr1,22565,22583,150,KY352407.1
4317,chr1,23277,23297,150,KY352407.1
4318,chr1,25636,25652,150,KY352407.1
4319,chr1,26140,26160,150,KY352407.1
4320,chr1,26606,26626,150,KY352407.1
4321,chr1,26859,26871,150,KY352407.1
4322,chr1,28093,28113,150,KY352407.1
4323,chr1,583,597,300,KY352407.1
4324,chr1,2411,2429,300,KY352407.1
4325,chr1,3371,3383,300,KY352407.1
4326,chr1,5474,5490,300,KY352407.1
4327,chr1,7520,7536,300,KY352407.1
4328,chr1,9081,9095,300,KY352407.1
4329,chr1,10982,10996,300,KY352407.1
4330,chr1,13010,13033,300,KY352407.1
4331,chr1,13828,13849,300,KY352407.1
4332,chr1,16094,16112,300,KY352407.1
4333,chr1,16985,17008,300,KY352407.1
4334,chr1,17089,17116,300,KY352407.1
4335,chr1,18136,18153,300,KY352407.1
4336,chr1,22567,22583,300,KY352407.1
4337,chr1,23279,23295,300,KY352407.1
4338,chr1,25640,25652,300,KY352407.1
4339,chr1,26140,26160,300,KY352407.1
4340,chr1,26610,26626,300,KY352407.1
4341,chr1,28097,28113,300,KY352407.1
4342,chr1,96,114,50,KY770858.1
4343,chr1,225,241,50,KY770858.1
4344,chr1,283,299,50,KY770858.1
4345,chr1,326,342,50,KY770858.1
4346,chr1,372,389,50,KY770858.1
4347,chr1,573,593,50,KY770858.1
4348,chr1,862,885,50,KY770858.1
4349,chr1,1141,1159,50,KY770858.1
4350,chr1,1241,1258,50,KY770858.1
4351,chr1,1319,1335,50,KY770858.1
4352,chr1,1504,1522,50,KY770858.1
4353,chr1,1889,1912,50,KY770858.1
4354,chr1,2404,2423,50,KY770858.1
4355,chr1,2700,2712,50,KY770858.1
4356,chr1,3087,3109,50,KY770858.1
4357,chr1,3308,3322,50,KY770858.1
4358,chr1,3401,3413,50,KY770858.1
4359,chr1,3669,3693,50,KY770858.1
4360,chr1,4558,4583,50,KY770858.1
4361,chr1,5282,5300,50,KY770858.1
4362,chr1,5316,5332,50,KY770858.1
4363,chr1,5535,5559,50,KY770858.1
4364,chr1,6670,6682,50,KY770858.1
4365,chr1,7429,7452,50,KY770858.1
4366,chr1,7680,7692,50,KY770858.1
4367,chr1,8244,8264,50,KY770858.1
4368,chr1,9292,9304,50,KY770858.1
4369,chr1,10476,10496,50,KY770858.1
4370,chr1,10759,10771,50,KY770858.1
4371,chr1,11045,11059,50,KY770858.1
4372,chr1,11072,11092,50,KY770858.1
4373,chr1,11459,11473,50,KY770858.1
4374,chr1,11781,11795,50,KY770858.1
4375,chr1,11838,11857,50,KY770858.1
4376,chr1,11944,11956,50,KY770858.1
4377,chr1,12329,12351,50,KY770858.1
4378,chr1,12445,12470,50,KY770858.1
4379,chr1,13070,13094,50,KY770858.1
4380,chr1,13357,13378,50,KY770858.1
4381,chr1,13420,13439,50,KY770858.1
4382,chr1,13870,13888,50,KY770858.1
4383,chr1,13891,13912,50,KY770858.1
4384,chr1,14490,14508,50,KY770858.1
4385,chr1,15325,15347,50,KY770858.1
4386,chr1,15832,15849,50,KY770858.1
4387,chr1,15869,15883,50,KY770858.1
4388,chr1,16125,16147,50,KY770858.1
4389,chr1,16436,16453,50,KY770858.1
4390,chr1,16862,16874,50,KY770858.1
4391,chr1,17150,17181,50,KY770858.1
4392,chr1,18019,18037,50,KY770858.1
4393,chr1,18174,18192,50,KY770858.1
4394,chr1,18198,18220,50,KY770858.1
4395,chr1,18508,18527,50,KY770858.1
4396,chr1,18748,18770,50,KY770858.1
4397,chr1,18816,18832,50,KY770858.1
4398,chr1,18967,18987,50,KY770858.1
4399,chr1,19807,19829,50,KY770858.1
4400,chr1,20400,20420,50,KY770858.1
4401,chr1,21550,21562,50,KY770858.1
4402,chr1,21981,21993,50,KY770858.1
4403,chr1,22470,22492,50,KY770858.1
4404,chr1,22604,22624,50,KY770858.1
4405,chr1,22835,22847,50,KY770858.1
4406,chr1,23093,23110,50,KY770858.1
4407,chr1,23235,23254,50,KY770858.1
4408,chr1,23271,23283,50,KY770858.1
4409,chr1,23630,23651,50,KY770858.1
4410,chr1,23653,23673,50,KY770858.1
4411,chr1,24553,24567,50,KY770858.1
4412,chr1,24623,24641,50,KY770858.1
4413,chr1,25089,25113,50,KY770858.1
4414,chr1,25997,26015,50,KY770858.1
4415,chr1,26148,26171,50,KY770858.1
4416,chr1,26209,26231,50,KY770858.1
4417,chr1,26624,26640,50,KY770858.1
4418,chr1,26869,26885,50,KY770858.1
4419,chr1,27739,27762,50,KY770858.1
4420,chr1,27925,27944,50,KY770858.1
4421,chr1,27971,27989,50,KY770858.1
4422,chr1,28509,28527,50,KY770858.1
4423,chr1,28725,28737,50,KY770858.1
4424,chr1,29540,29558,50,KY770858.1
4425,chr1,96,112,150,KY770858.1
4426,chr1,575,591,150,KY770858.1
4427,chr1,864,884,150,KY770858.1
4428,chr1,1141,1159,150,KY770858.1
4429,chr1,1245,1257,150,KY770858.1
4430,chr1,1890,1911,150,KY770858.1
4431,chr1,2410,2422,150,KY770858.1
4432,chr1,3089,3107,150,KY770858.1
4433,chr1,3671,3692,150,KY770858.1
4434,chr1,4560,4582,150,KY770858.1
4435,chr1,5537,5555,150,KY770858.1
4436,chr1,7430,7450,150,KY770858.1
4437,chr1,12329,12349,150,KY770858.1
4438,chr1,12450,12468,150,KY770858.1
4439,chr1,13072,13094,150,KY770858.1
4440,chr1,13421,13437,150,KY770858.1
4441,chr1,13873,13887,150,KY770858.1
4442,chr1,13893,13909,150,KY770858.1
4443,chr1,14492,14508,150,KY770858.1
4444,chr1,15330,15347,150,KY770858.1
4445,chr1,17150,17180,150,KY770858.1
4446,chr1,18200,18216,150,KY770858.1
4447,chr1,18750,18769,150,KY770858.1
4448,chr1,20404,20418,150,KY770858.1
4449,chr1,22472,22490,150,KY770858.1
4450,chr1,23653,23669,150,KY770858.1
4451,chr1,25095,25113,150,KY770858.1
4452,chr1,26151,26171,150,KY770858.1
4453,chr1,26873,26885,150,KY770858.1
4454,chr1,27740,27762,150,KY770858.1
4455,chr1,579,591,300,KY770858.1
4456,chr1,866,884,300,KY770858.1
4457,chr1,1145,1157,300,KY770858.1
4458,chr1,1891,1910,300,KY770858.1
4459,chr1,3089,3107,300,KY770858.1
4460,chr1,3671,3691,300,KY770858.1
4461,chr1,5537,5553,300,KY770858.1
4462,chr1,7432,7450,300,KY770858.1
4463,chr1,12333,12349,300,KY770858.1
4464,chr1,12452,12468,300,KY770858.1
4465,chr1,13073,13094,300,KY770858.1
4466,chr1,13893,13909,300,KY770858.1
4467,chr1,15333,15347,300,KY770858.1
4468,chr1,17152,17180,300,KY770858.1
4469,chr1,18750,18768,300,KY770858.1
4470,chr1,22474,22490,300,KY770858.1
4471,chr1,26151,26171,300,KY770858.1
4472,chr1,96,114,50,KY770859.1
4473,chr1,225,241,50,KY770859.1
4474,chr1,283,299,50,KY770859.1
4475,chr1,326,342,50,KY770859.1
4476,chr1,372,389,50,KY770859.1
4477,chr1,573,593,50,KY770859.1
4478,chr1,862,885,50,KY770859.1
4479,chr1,1141,1159,50,KY770859.1
4480,chr1,1241,1258,50,KY770859.1
4481,chr1,1319,1335,50,KY770859.1
4482,chr1,1504,1522,50,KY770859.1
4483,chr1,1889,1912,50,KY770859.1
4484,chr1,2404,2423,50,KY770859.1
4485,chr1,2700,2712,50,KY770859.1
4486,chr1,3087,3109,50,KY770859.1
4487,chr1,3308,3322,50,KY770859.1
4488,chr1,3401,3413,50,KY770859.1
4489,chr1,3669,3693,50,KY770859.1
4490,chr1,4558,4583,50,KY770859.1
4491,chr1,5282,5300,50,KY770859.1
4492,chr1,5316,5332,50,KY770859.1
4493,chr1,5535,5559,50,KY770859.1
4494,chr1,6670,6682,50,KY770859.1
4495,chr1,7429,7452,50,KY770859.1
4496,chr1,7680,7692,50,KY770859.1
4497,chr1,8244,8264,50,KY770859.1
4498,chr1,9292,9304,50,KY770859.1
4499,chr1,10476,10496,50,KY770859.1
4500,chr1,10759,10771,50,KY770859.1
4501,chr1,11045,11059,50,KY770859.1
4502,chr1,11072,11092,50,KY770859.1
4503,chr1,11459,11473,50,KY770859.1
4504,chr1,11781,11795,50,KY770859.1
4505,chr1,11838,11857,50,KY770859.1
4506,chr1,11944,11956,50,KY770859.1
4507,chr1,12329,12351,50,KY770859.1
4508,chr1,12445,12470,50,KY770859.1
4509,chr1,13070,13094,50,KY770859.1
4510,chr1,13357,13378,50,KY770859.1
4511,chr1,13420,13439,50,KY770859.1
4512,chr1,13870,13888,50,KY770859.1
4513,chr1,13891,13912,50,KY770859.1
4514,chr1,14490,14508,50,KY770859.1
4515,chr1,15325,15347,50,KY770859.1
4516,chr1,15832,15849,50,KY770859.1
4517,chr1,15869,15883,50,KY770859.1
4518,chr1,16125,16147,50,KY770859.1
4519,chr1,16436,16453,50,KY770859.1
4520,chr1,16862,16874,50,KY770859.1
4521,chr1,17150,17181,50,KY770859.1
4522,chr1,18019,18037,50,KY770859.1
4523,chr1,18174,18192,50,KY770859.1
4524,chr1,18198,18220,50,KY770859.1
4525,chr1,18508,18527,50,KY770859.1
4526,chr1,18748,18770,50,KY770859.1
4527,chr1,18816,18832,50,KY770859.1
4528,chr1,18967,18987,50,KY770859.1
4529,chr1,19807,19829,50,KY770859.1
4530,chr1,20400,20420,50,KY770859.1
4531,chr1,21550,21562,50,KY770859.1
4532,chr1,21981,21993,50,KY770859.1
4533,chr1,22470,22492,50,KY770859.1
4534,chr1,22604,22624,50,KY770859.1
4535,chr1,22835,22847,50,KY770859.1
4536,chr1,23093,23110,50,KY770859.1
4537,chr1,23235,23254,50,KY770859.1
4538,chr1,23271,23283,50,KY770859.1
4539,chr1,23630,23651,50,KY770859.1
4540,chr1,23653,23673,50,KY770859.1
4541,chr1,24553,24567,50,KY770859.1
4542,chr1,24623,24641,50,KY770859.1
4543,chr1,25089,25113,50,KY770859.1
4544,chr1,25997,26015,50,KY770859.1
4545,chr1,26148,26171,50,KY770859.1
4546,chr1,26209,26231,50,KY770859.1
4547,chr1,26624,26640,50,KY770859.1
4548,chr1,26869,26885,50,KY770859.1
4549,chr1,27738,27761,50,KY770859.1
4550,chr1,27924,27943,50,KY770859.1
4551,chr1,27970,27988,50,KY770859.1
4552,chr1,28508,28526,50,KY770859.1
4553,chr1,28724,28736,50,KY770859.1
4554,chr1,29539,29557,50,KY770859.1
4555,chr1,96,112,150,KY770859.1
4556,chr1,575,591,150,KY770859.1
4557,chr1,864,884,150,KY770859.1
4558,chr1,1141,1159,150,KY770859.1
4559,chr1,1245,1257,150,KY770859.1
4560,chr1,1890,1911,150,KY770859.1
4561,chr1,2410,2422,150,KY770859.1
4562,chr1,3089,3107,150,KY770859.1
4563,chr1,3671,3692,150,KY770859.1
4564,chr1,4560,4582,150,KY770859.1
4565,chr1,5537,5555,150,KY770859.1
4566,chr1,7430,7450,150,KY770859.1
4567,chr1,12329,12349,150,KY770859.1
4568,chr1,12450,12468,150,KY770859.1
4569,chr1,13072,13094,150,KY770859.1
4570,chr1,13421,13437,150,KY770859.1
4571,chr1,13873,13887,150,KY770859.1
4572,chr1,13893,13909,150,KY770859.1
4573,chr1,14492,14508,150,KY770859.1
4574,chr1,15330,15347,150,KY770859.1
4575,chr1,17150,17180,150,KY770859.1
4576,chr1,18200,18216,150,KY770859.1
4577,chr1,18750,18769,150,KY770859.1
4578,chr1,20404,20418,150,KY770859.1
4579,chr1,22472,22490,150,KY770859.1
4580,chr1,23653,23669,150,KY770859.1
4581,chr1,25095,25113,150,KY770859.1
4582,chr1,26151,26171,150,KY770859.1
4583,chr1,26873,26885,150,KY770859.1
4584,chr1,27739,27761,150,KY770859.1
4585,chr1,579,591,300,KY770859.1
4586,chr1,866,884,300,KY770859.1
4587,chr1,1145,1157,300,KY770859.1
4588,chr1,1891,1910,300,KY770859.1
4589,chr1,3089,3107,300,KY770859.1
4590,chr1,3671,3691,300,KY770859.1
4591,chr1,5537,5553,300,KY770859.1
4592,chr1,7432,7450,300,KY770859.1
4593,chr1,12333,12349,300,KY770859.1
4594,chr1,12452,12468,300,KY770859.1
4595,chr1,13073,13094,300,KY770859.1
4596,chr1,13893,13909,300,KY770859.1
4597,chr1,15333,15347,300,KY770859.1
4598,chr1,17152,17180,300,KY770859.1
4599,chr1,18750,18768,300,KY770859.1
